observation_time,observation,upstream_receipt,observation_retrieval,available_at,observation_source,quality_status,qc_field,raw_report,observation_file,observation_sha256
2026-09-02 16:51:00+00:00,22.8,2026-09-02 16:54:09.674000+00:00,2026-09-17 21:00:42.751500+00:00,2026-09-17 21:00:42.751500+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 021651Z 12009KT 10SM FEW023 OVC034 23/17 A3014 RMK AO2 SLP205 T02280172,data/raw/metar/20260917T210042750435Z_KJFK.json,f0bde6a0d0f8f7f2decda954fba0746087f2ed499e2429830db207b54874adeb
2026-09-02 17:51:00+00:00,22.8,2026-09-02 17:54:08.692000+00:00,2026-09-17 21:00:42.751500+00:00,2026-09-17 21:00:42.751500+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 021751Z 13012KT 10SM FEW024 BKN039 OVC050 23/17 A3013 RMK AO2 SLP202 T02280172 10228 20194 58007 $,data/raw/metar/20260917T210042750435Z_KJFK.json,f0bde6a0d0f8f7f2decda954fba0746087f2ed499e2429830db207b54874adeb
2026-09-02 18:51:00+00:00,21.7,2026-09-02 18:54:07.756000+00:00,2026-09-17 21:00:42.751500+00:00,2026-09-17 21:00:42.751500+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 021851Z 10008KT 10SM FEW016 SCT027 OVC050 22/18 A3012 RMK AO2 SLP197 T02170178 $,data/raw/metar/20260917T210042750435Z_KJFK.json,f0bde6a0d0f8f7f2decda954fba0746087f2ed499e2429830db207b54874adeb
2026-09-02 19:38:00+00:00,20.6,2026-09-02 19:42:07.717000+00:00,2026-09-17 21:00:42.751500+00:00,2026-09-17 21:00:42.751500+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 021938Z 08006KT 4SM R04R/2800VP6000FT +RA BR BKN024 BKN030 OVC050 21/18 A3013 RMK AO2 RAB14 P0000 T02060183 $,data/raw/metar/20260917T210042750435Z_KJFK.json,f0bde6a0d0f8f7f2decda954fba0746087f2ed499e2429830db207b54874adeb
2026-09-02 19:51:00+00:00,20.0,2026-09-02 19:54:09.233000+00:00,2026-09-17 21:00:42.751500+00:00,2026-09-17 21:00:42.751500+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 021951Z 10007KT 10SM -RA FEW015 BKN024 OVC050 20/18 A3012 RMK AO2 RAB14 SLP200 P0011 T02000183 $,data/raw/metar/20260917T210042750435Z_KJFK.json,f0bde6a0d0f8f7f2decda954fba0746087f2ed499e2429830db207b54874adeb
2026-09-02 20:23:00+00:00,20.6,2026-09-02 20:26:11.781000+00:00,2026-09-17 21:00:42.751500+00:00,2026-09-17 21:00:42.751500+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 022023Z 10009KT 10SM FEW013 FEW026 OVC042 21/18 A3012 RMK AO2 RAE1958 P0000 T02060183 $,data/raw/metar/20260917T210042750435Z_KJFK.json,f0bde6a0d0f8f7f2decda954fba0746087f2ed499e2429830db207b54874adeb
2026-09-02 20:51:00+00:00,20.6,2026-09-02 20:54:07.746000+00:00,2026-09-17 21:00:42.751500+00:00,2026-09-17 21:00:42.751500+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 022051Z 10008KT 10SM FEW013 SCT026 OVC044 21/19 A3010 RMK AO2 RAE1958 SLP193 P0000 60011 T02060189 58009,data/raw/metar/20260917T210042750435Z_KJFK.json,f0bde6a0d0f8f7f2decda954fba0746087f2ed499e2429830db207b54874adeb
2026-09-02 21:51:00+00:00,20.6,2026-09-02 21:54:10.002000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 022151Z 09006KT 10SM FEW013 FEW026 OVC047 21/18 A3012 RMK AO2 SLP198 T02060183,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-02 22:51:00+00:00,20.6,2026-09-02 22:54:09.188000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 022251Z 08006KT 10SM FEW014 SCT039 BKN065 BKN250 21/18 A3009 RMK AO2 SLP190 T02060183 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-02 23:51:00+00:00,20.6,2026-09-02 23:54:08.739000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 022351Z 07005KT 10SM SCT013 SCT032 BKN042 BKN250 21/18 A3008 RMK AO2 SLP186 60011 T02060183 10228 20200 58007 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 00:19:00+00:00,20.6,2026-09-03 00:22:14.618000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 030019Z 09004KT 10SM BKN013 BKN037 OVC049 21/18 A3009 RMK AO2 T02060183 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 00:51:00+00:00,20.6,2026-09-03 00:54:08.249000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 030051Z 06003KT 10SM BKN012 OVC030 21/19 A3011 RMK AO2 SLP195 T02060189 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 01:51:00+00:00,21.1,2026-09-03 01:54:10.160000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 030151Z 10004KT 10SM BKN010 OVC027 21/19 A3008 RMK AO2 SLP186 T02110194 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 02:51:00+00:00,21.1,2026-09-03 02:54:33.416000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 030251Z 09005KT 10SM BKN010 BKN023 OVC031 21/20 A3007 RMK AO2 SLP183 BKN010 V SCT T02110200 58002 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 03:51:00+00:00,21.7,2026-09-03 03:54:08.264000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 030351Z 01004KT 10SM OVC008 22/20 A3008 RMK AO2 SLP184 T02170200 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 04:51:00+00:00,21.1,2026-09-03 04:54:12.226000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 030451Z 02003KT 4SM RA BR OVC009 21/21 A3006 RMK AO2 RAB07E17B38 SLP179 P0000 T02110206 402610189 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 05:25:00+00:00,20.6,2026-09-03 05:28:14.285000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 030525Z 33004KT 2 1/2SM +RA BR BKN007 BKN012 OVC021 21/20 A3007 RMK AO2 VIS 1 1/2V5 P0004 T02060200 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 05:44:00+00:00,20.6,2026-09-03 05:48:06.530000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 030544Z 00000KT 2 1/2SM -RA BR SCT007 SCT019 BKN100 21/20 A3004 RMK AO2 P0009 T02060200 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 05:51:00+00:00,20.6,2026-09-03 05:58:20.975000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,13,METAR KJFK 030551Z COR 13003KT 2 1/2SM -RA BR FEW007 SCT019 BKN100 21/20 A3003 RMK AO2 SLP169 P0009 60009 T02060200 10217 20206 58014 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 06:08:00+00:00,20.6,2026-09-03 06:12:04.890000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 030608Z 17003KT 7SM -RA SCT022 BKN110 OVC140 21/20 A3002 RMK AO2 P0002 T02060200 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 06:51:00+00:00,21.1,2026-09-03 06:54:10.542000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 030651Z 25005KT 8SM -RA FEW007 BKN090 OVC120 21/21 A3003 RMK AO2 SLP168 P0003 T02110206 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 07:51:00+00:00,21.1,2026-09-03 07:54:16.264000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 030751Z 21004KT 7SM -RA SCT006 SCT065 BKN110 21/21 A3000 RMK AO2 SLP157 P0008 T02110206 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 08:17:00+00:00,21.7,2026-09-03 08:20:27.727000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 030817Z 21007KT 10SM BKN006 22/21 A3000 RMK AO2 RAE15 P0001 T02170211 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 08:51:00+00:00,21.7,2026-09-03 08:54:07.654000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 030851Z 22009KT 10SM BKN006 OVC130 22/21 A2997 RMK AO2 RAE15B34E44 PRESFR SLP147 P0001 60012 T02170211 58022 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 09:51:00+00:00,21.7,2026-09-03 09:54:08.575000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 030951Z 25010KT 10SM BKN007 OVC120 22/21 A2999 RMK AO2 SLP153 T02170211 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 10:51:00+00:00,21.7,2026-09-03 10:54:09.567000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 031051Z 27006KT 10SM BKN009 BKN120 BKN230 22/21 A2999 RMK AO2 SLP156 BKN009 V SCT T02170211 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 11:16:00+00:00,21.7,2026-09-03 11:20:15.176000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 031116Z 25007KT 10SM SCT009 BKN095 BKN230 22/21 A2999 RMK AO2 T02170206 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 11:51:00+00:00,22.2,2026-09-03 11:54:06.450000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 031151Z 27004KT 10SM FEW009 SCT095 BKN180 BKN250 22/21 A3000 RMK AO2 SLP157 60012 70032 T02220206 10222 20206 51010 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 12:51:00+00:00,22.8,2026-09-03 12:55:10.839000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 031251Z 24007KT 10SM FEW013 FEW038 SCT100 BKN140 BKN250 23/21 A2999 RMK AO2 SLP155 T02280206,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 13:22:00+00:00,22.8,2026-09-03 13:26:27.706000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,4,SPECI KJFK 031322Z 24007KT 10SM BKN013 BKN095 BKN250 23/21 A2998 RMK AO2 T02280206,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 13:51:00+00:00,23.9,2026-09-03 13:54:13.153000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 031351Z 24009KT 10SM FEW008 BKN015 BKN095 BKN140 BKN250 24/21 A2998 RMK AO2 SLP151 CIG 013V017 T02390211,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 14:37:00+00:00,24.4,2026-09-03 14:40:16.479000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 031437Z 23012KT 10SM SCT015 BKN110 BKN140 BKN250 24/21 A2997 RMK AO2 T02440211 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 14:51:00+00:00,24.4,2026-09-03 14:54:09.276000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 031451Z 23010KT 10SM SCT015 BKN100 BKN140 BKN250 24/21 A2997 RMK AO2 SLP148 T02440211 57009 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 15:51:00+00:00,25.0,2026-09-03 15:54:10.385000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 031551Z 27012KT 10SM FEW018 SCT140 BKN250 25/22 A2997 RMK AO2 SLP148 T02500217 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 16:51:00+00:00,28.3,2026-09-03 16:54:09.149000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 031651Z 28014KT 10SM FEW028 FEW140 BKN250 28/21 A2995 RMK AO2 SLP143 T02830206 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 17:51:00+00:00,29.4,2026-09-03 17:54:08.132000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 031751Z 29012KT 10SM FEW033 FEW140 SCT250 29/21 A2993 RMK AO2 SLP134 T02940206 58015 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 18:51:00+00:00,29.4,2026-09-03 18:54:05.875000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 031851Z 25013KT 10SM FEW035 FEW140 SCT250 29/21 A2991 RMK AO2 SLP129 T02940211 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 19:51:00+00:00,30.0,2026-09-03 19:54:09.008000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 031951Z 24010KT 10SM FEW035 FEW140 SCT250 30/22 A2989 RMK AO2 SLP121 T03000217 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 20:51:00+00:00,29.4,2026-09-03 20:54:10.999000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 032051Z 23010KT 10SM SCT045 SCT140 BKN250 29/22 A2989 RMK AO2 SLP120 T02940217 56014 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 21:51:00+00:00,27.8,2026-09-03 21:54:09.988000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 032151Z 19007KT 10SM SCT046 SCT060 SCT140 BKN250 28/23 A2989 RMK AO2 SLP120 T02780228 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 22:51:00+00:00,26.7,2026-09-03 22:54:14.809000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 032251Z 16006KT 10SM FEW046 FEW060 FEW140 BKN250 27/23 A2989 RMK AO2 SLP120 T02670228 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-03 23:51:00+00:00,25.0,2026-09-03 23:54:08.994000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 032351Z 18003KT 10SM FEW040 FEW140 BKN250 25/23 A2989 RMK AO2 SLP120 T02500228 55001 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 00:51:00+00:00,25.0,2026-09-04 00:54:07.904000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 040051Z 14003KT 10SM FEW035 FEW060 BKN250 25/23 A2990 RMK AO2 SLP124 T02500228 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 01:51:00+00:00,25.6,2026-09-04 01:54:10.024000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 040151Z 21006KT 10SM FEW045 SCT150 BKN250 26/22 A2991 RMK AO2 SLP128 T02560222 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 02:51:00+00:00,26.1,2026-09-04 02:59:11.895000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 040251Z 24011KT 10SM FEW050 SCT160 BKN250 26/23 A2989 RMK AO2 SLP121 T02610228 50001 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 03:51:00+00:00,25.6,2026-09-04 03:54:09.665000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 040351Z 25009KT 10SM FEW060 SCT180 BKN250 26/23 A2988 RMK AO2 SLP119 T02560233 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 04:51:00+00:00,26.1,2026-09-04 05:12:16.511000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,13,METAR KJFK 040451Z COR 24007KT 10SM SCT065 BKN160 OVC250 26/23 A2987 RMK AO2 SLP113 T02610233 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 05:51:00+00:00,25.6,2026-09-04 05:54:08.679000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 040551Z 25007KT 10SM BKN060 BKN085 OVC250 26/23 A2984 RMK AO2 RAB15E25 SLP106 P0000 60000 T02560233 10267 20250 58015 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 06:51:00+00:00,26.1,2026-09-04 06:54:07.800000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 040651Z 26009KT 10SM FEW050 SCT065 BKN100 OVC250 26/23 A2983 RMK AO2 SLP101 OCNL LTGIC DSNT S CB DSNT S MOV E T02610228 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 07:51:00+00:00,25.0,2026-09-04 07:54:08.443000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 040751Z 27009KT 10SM FEW060 FEW120 BKN250 25/21 A2984 RMK AO2 RAB02E11 SLP103 P0000 T02500211 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 08:51:00+00:00,25.0,2026-09-04 08:54:11.328000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 040851Z 29005KT 10SM FEW055 FEW070 SCT170 BKN250 25/20 A2983 RMK AO2 SLP101 60000 T02500200 56005 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 09:51:00+00:00,24.4,2026-09-04 09:54:07.953000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 040951Z 29006KT 10SM FEW080 SCT110 BKN250 24/21 A2984 RMK AO2 SLP103 T02440211 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 10:51:00+00:00,24.4,2026-09-04 10:54:11.911000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 041051Z 33007KT 10SM FEW047 BKN095 BKN250 24/21 A2984 RMK AO2 SLP106 T02440211 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 11:51:00+00:00,25.0,2026-09-04 11:54:08.502000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 041151Z 35011KT 10SM FEW050 FEW095 SCT250 25/21 A2986 RMK AO2 SLP110 60000 T02500211 10267 20244 53009 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 12:51:00+00:00,26.1,2026-09-04 12:54:11.755000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 041251Z 36013KT 10SM FEW038 FEW095 FEW250 26/21 A2986 RMK AO2 SLP111 T02610206 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 13:51:00+00:00,27.2,2026-09-04 13:54:12.720000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 041351Z 02014KT 10SM FEW043 FEW110 FEW250 27/20 A2987 RMK AO2 SLP113 T02720200 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 14:51:00+00:00,28.3,2026-09-04 14:54:09.699000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 041451Z 35011G20KT 10SM FEW046 FEW140 FEW250 28/19 A2988 RMK AO2 SLP116 T02830194 53007 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
2026-09-04 15:51:00+00:00,29.4,2026-09-04 15:54:08.949000+00:00,2026-09-17 21:00:42.577253+00:00,2026-09-17 21:00:42.577253+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 041551Z 35012KT 10SM SCT048 SCT250 29/18 A2986 RMK AO2 SLP112 T02940178 $,data/raw/metar/20260917T210042576275Z_KJFK.json,84fcd9df46dd82afea71ecfa3ac3d08254f2d9e920c27c75e80f71c9a60c371d
