method,prediction_year,historical_year,weight,temperature_shift_c,monthly_hdd_f_days,payout_usd
temperature_trend,2018,2001,0.05555555555555555,2.5445670628183334,155.69602716468597,0.0
temperature_trend,2018,2002,0.05555555555555555,2.3948866473584314,218.40169279936092,0.0
temperature_trend,2018,2003,0.05555555555555555,2.2452062318985293,194.9884619994009,0.0
temperature_trend,2018,2004,0.05555555555555555,2.0955258164386272,155.96133826026175,0.0
temperature_trend,2018,2005,0.05555555555555555,1.9458454009787256,167.55704384300412,0.0
temperature_trend,2018,2006,0.05555555555555555,1.7961649855188235,201.2256726255868,0.0
temperature_trend,2018,2007,0.05555555555555555,1.6464845700589215,79.49858883451517,0.0
temperature_trend,2018,2008,0.05555555555555555,1.4968041545990196,214.96806052132237,0.0
temperature_trend,2018,2009,0.05555555555555555,1.3471237391391178,226.06460900828927,0.0
temperature_trend,2018,2010,0.05555555555555555,1.1974433236792157,148.27584639968043,0.0
temperature_trend,2018,2011,0.05555555555555555,1.0477629082193136,188.01664236492564,0.0
temperature_trend,2018,2012,0.05555555555555555,0.8980824927594118,160.69593328672727,0.0
temperature_trend,2018,2013,0.05555555555555555,0.7484020772995098,163.9504014780785,0.0
temperature_trend,2018,2014,0.05555555555555555,0.5987216618396078,156.35062219115153,0.0
temperature_trend,2018,2015,0.05555555555555555,0.4490412463797059,206.47832118246285,0.0
temperature_trend,2018,2016,0.05555555555555555,0.2993608309198039,193.3476121042644,0.0
temperature_trend,2018,2017,0.05555555555555555,0.14968041545990196,113.89150504344352,0.0
trend_half_shift,2018,2000,0.05555555555555555,1.3471237391391178,210.4697862778389,0.0
trend_half_shift,2018,2001,0.05555555555555555,1.2722835314091667,200.9774617996605,0.0
trend_half_shift,2018,2002,0.05555555555555555,1.1974433236792157,270.62505043443525,2896.005043443526
trend_half_shift,2018,2003,0.05555555555555555,1.1226031159492647,245.50148856486578,383.6488564865789
trend_half_shift,2018,2004,0.05555555555555555,1.0477629082193136,205.82274942574657,0.0
trend_half_shift,2018,2005,0.05555555555555555,0.9729227004893628,206.71100019974034,0.0
trend_half_shift,2018,2006,0.05555555555555555,0.8980824927594118,240.68973933885954,0.0
trend_half_shift,2018,2007,0.05555555555555555,0.8232422850294607,102.27878607809849,0.0
trend_half_shift,2018,2008,0.05555555555555555,0.7484020772995098,247.901906521522,623.6906521522002
trend_half_shift,2018,2009,0.05555555555555555,0.6735618695695589,257.5873045041446,1592.230450414459
trend_half_shift,2018,2010,0.05555555555555555,0.5987216618396078,175.3198262259063,0.0
trend_half_shift,2018,2011,0.05555555555555555,0.5238814541096568,210.66533456506545,0.0
trend_half_shift,2018,2012,0.05555555555555555,0.4490412463797059,179.32141815639665,0.0
trend_half_shift,2018,2013,0.05555555555555555,0.3742010386497549,178.09520073903929,0.0
trend_half_shift,2018,2014,0.05555555555555555,0.2993608309198039,168.20531109557575,0.0
trend_half_shift,2018,2015,0.05555555555555555,0.22452062318985294,217.79416059123142,0.0
trend_half_shift,2018,2016,0.05555555555555555,0.14968041545990196,200.05438130430443,0.0
trend_half_shift,2018,2017,0.05555555555555555,0.07484020772995098,116.58575252172172,0.0
expanding,2019,2000,0.05263157894736842,0.0,276.99,2846.9999999999973
expanding,2019,2001,0.05263157894736842,0.0,257.09999999999997,857.9999999999927
expanding,2019,2002,0.05263157894736842,0.0,324.51000000000005,7599.000000000001
expanding,2019,2003,0.05263157894736842,0.0,303.57,5504.999999999995
expanding,2019,2004,0.05263157894736842,0.0,260.64,1211.9999999999948
expanding,2019,2005,0.05263157894736842,0.0,248.52000000000004,0.0
expanding,2019,2006,0.05263157894736842,0.0,285.72,3719.999999999999
expanding,2019,2007,0.05263157894736842,0.0,129.57,0.0
expanding,2019,2008,0.05263157894736842,0.0,281.58,3305.9999999999945
expanding,2019,2009,0.05263157894736842,0.0,290.28000000000003,4175.999999999999
expanding,2019,2010,0.05263157894736842,0.0,203.88,0.0
expanding,2019,2011,0.05263157894736842,0.0,234.80999999999995,0.0
expanding,2019,2012,0.05263157894736842,0.0,199.29000000000002,0.0
expanding,2019,2013,0.05263157894736842,0.0,192.65999999999997,0.0
expanding,2019,2014,0.05263157894736842,0.0,181.58999999999997,0.0
expanding,2019,2015,0.05263157894736842,0.0,229.11,0.0
expanding,2019,2016,0.05263157894736842,0.0,206.78999999999996,0.0
expanding,2019,2017,0.05263157894736842,0.0,119.28000000000002,0.0
expanding,2019,2018,0.05263157894736842,0.0,270.84,2231.9999999999936
recent_10,2019,2009,0.1,0.0,290.28000000000003,4175.999999999999
recent_10,2019,2010,0.1,0.0,203.88,0.0
recent_10,2019,2011,0.1,0.0,234.80999999999995,0.0
recent_10,2019,2012,0.1,0.0,199.29000000000002,0.0
recent_10,2019,2013,0.1,0.0,192.65999999999997,0.0
recent_10,2019,2014,0.1,0.0,181.58999999999997,0.0
recent_10,2019,2015,0.1,0.0,229.11,0.0
recent_10,2019,2016,0.1,0.0,206.78999999999996,0.0
recent_10,2019,2017,0.1,0.0,119.28000000000002,0.0
recent_10,2019,2018,0.1,0.0,270.84,2231.9999999999936
temperature_trend,2019,2000,0.05263157894736842,2.3915053763440857,163.55167741935492,0.0
temperature_trend,2019,2001,0.05263157894736842,2.2656366723259755,164.73337181663834,0.0
temperature_trend,2019,2002,0.05263157894736842,2.139767968307866,228.96360611205438,0.0
temperature_trend,2019,2003,0.05263157894736842,2.013899264289756,204.5645704584041,0.0
temperature_trend,2019,2004,0.05263157894736842,1.8880305602716465,165.38016977928694,0.0
temperature_trend,2019,2005,0.05263157894736842,1.7621618562535366,174.5002818336163,0.0
temperature_trend,2019,2006,0.05263157894736842,1.636293152235427,208.13213582342956,0.0
temperature_trend,2019,2007,0.05263157894736842,1.510424448217317,82.9273039049236,0.0
temperature_trend,2019,2008,0.05263157894736842,1.3845557441992073,219.8171918505942,0.0
temperature_trend,2019,2009,0.05263157894736842,1.2586870401810977,230.20344651952462,0.0
temperature_trend,2019,2010,0.05263157894736842,1.1328183361629878,150.9522478777589,0.0
temperature_trend,2019,2011,0.05263157894736842,1.006949632144878,189.77977589134127,0.0
temperature_trend,2019,2012,0.05263157894736842,0.8810809281267683,161.36919524617997,0.0
temperature_trend,2019,2013,0.05263157894736842,0.7552122241086585,163.69297792869267,0.0
temperature_trend,2019,2014,0.05263157894736842,0.6293435200905488,155.13799660441418,0.0
temperature_trend,2019,2015,0.05263157894736842,0.503474816072439,203.73486926994906,0.0
temperature_trend,2019,2016,0.05263157894736842,0.37760611205432926,189.967415959253,0.0
temperature_trend,2019,2017,0.05263157894736842,0.2517374080362195,110.21745331069609,0.0
temperature_trend,2019,2018,0.05263157894736842,0.12586870401810976,266.30872665534804,1778.8726655348
trend_half_shift,2019,2000,0.05263157894736842,1.1957526881720428,217.82641935483875,0.0
trend_half_shift,2019,2001,0.05263157894736842,1.1328183361629878,206.75132088285233,0.0
trend_half_shift,2019,2002,0.05263157894736842,1.069883984153933,276.36522071307303,2784.522071307299
trend_half_shift,2019,2003,0.05263157894736842,1.006949632144878,251.12224787775895,260.2247877758913
trend_half_shift,2019,2004,0.05263157894736842,0.9440152801358233,211.0516298811545,0.0
trend_half_shift,2019,2005,0.05263157894736842,0.8810809281267683,210.51324957555175,0.0
trend_half_shift,2019,2006,0.05263157894736842,0.8181465761177135,244.4854125636672,0.0
trend_half_shift,2019,2007,0.05263157894736842,0.7552122241086585,104.36050594227505,0.0
trend_half_shift,2019,2008,0.05263157894736842,0.6922778720996037,250.42749575551787,190.74957555178287
trend_half_shift,2019,2009,0.05263157894736842,0.6293435200905488,259.6567232597623,1113.6723259762277
trend_half_shift,2019,2010,0.05263157894736842,0.5664091680814939,176.832050933786,0.0
trend_half_shift,2019,2011,0.05263157894736842,0.503474816072439,211.58363327674022,0.0
trend_half_shift,2019,2012,0.05263157894736842,0.44054046406338415,179.68865195246178,0.0
trend_half_shift,2019,2013,0.05263157894736842,0.37760611205432926,177.96648896434635,0.0
trend_half_shift,2019,2014,0.05263157894736842,0.3146717600452744,167.59899830220712,0.0
trend_half_shift,2019,2015,0.05263157894736842,0.2517374080362195,216.42243463497448,0.0
trend_half_shift,2019,2016,0.05263157894736842,0.18880305602716463,198.29386247877756,0.0
trend_half_shift,2019,2017,0.05263157894736842,0.12586870401810976,114.74872665534805,0.0
trend_half_shift,2019,2018,0.05263157894736842,0.06293435200905488,268.574363327674,2005.4363327673968
expanding,2020,2000,0.05,0.0,276.99,3532.500000000002
expanding,2020,2001,0.05,0.0,257.09999999999997,1543.4999999999973
expanding,2020,2002,0.05,0.0,324.51000000000005,8284.500000000005
expanding,2020,2003,0.05,0.0,303.57,6190.5
expanding,2020,2004,0.05,0.0,260.64,1897.4999999999995
expanding,2020,2005,0.05,0.0,248.52000000000004,685.5000000000047
expanding,2020,2006,0.05,0.0,285.72,4405.500000000004
expanding,2020,2007,0.05,0.0,129.57,0.0
expanding,2020,2008,0.05,0.0,281.58,3991.499999999999
expanding,2020,2009,0.05,0.0,290.28000000000003,4861.500000000004
expanding,2020,2010,0.05,0.0,203.88,0.0
expanding,2020,2011,0.05,0.0,234.80999999999995,0.0
expanding,2020,2012,0.05,0.0,199.29000000000002,0.0
expanding,2020,2013,0.05,0.0,192.65999999999997,0.0
expanding,2020,2014,0.05,0.0,181.58999999999997,0.0
expanding,2020,2015,0.05,0.0,229.11,0.0
expanding,2020,2016,0.05,0.0,206.78999999999996,0.0
expanding,2020,2017,0.05,0.0,119.28000000000002,0.0
expanding,2020,2018,0.05,0.0,270.84,2917.499999999998
expanding,2020,2019,0.05,0.0,193.38,0.0
recent_10,2020,2010,0.1,0.0,203.88,0.0
recent_10,2020,2011,0.1,0.0,234.80999999999995,0.0
recent_10,2020,2012,0.1,0.0,199.29000000000002,0.0
recent_10,2020,2013,0.1,0.0,192.65999999999997,0.0
recent_10,2020,2014,0.1,0.0,181.58999999999997,0.0
recent_10,2020,2015,0.1,0.0,229.11,0.0
recent_10,2020,2016,0.1,0.0,206.78999999999996,0.0
recent_10,2020,2017,0.1,0.0,119.28000000000002,0.0
recent_10,2020,2018,0.1,0.0,270.84,2917.499999999998
recent_10,2020,2019,0.1,0.0,193.38,0.0
recent_20,2020,2000,0.05,0.0,276.99,3532.500000000002
recent_20,2020,2001,0.05,0.0,257.09999999999997,1543.4999999999973
recent_20,2020,2002,0.05,0.0,324.51000000000005,8284.500000000005
recent_20,2020,2003,0.05,0.0,303.57,6190.5
recent_20,2020,2004,0.05,0.0,260.64,1897.4999999999995
recent_20,2020,2005,0.05,0.0,248.52000000000004,685.5000000000047
recent_20,2020,2006,0.05,0.0,285.72,4405.500000000004
recent_20,2020,2007,0.05,0.0,129.57,0.0
recent_20,2020,2008,0.05,0.0,281.58,3991.499999999999
recent_20,2020,2009,0.05,0.0,290.28000000000003,4861.500000000004
recent_20,2020,2010,0.05,0.0,203.88,0.0
recent_20,2020,2011,0.05,0.0,234.80999999999995,0.0
recent_20,2020,2012,0.05,0.0,199.29000000000002,0.0
recent_20,2020,2013,0.05,0.0,192.65999999999997,0.0
recent_20,2020,2014,0.05,0.0,181.58999999999997,0.0
recent_20,2020,2015,0.05,0.0,229.11,0.0
recent_20,2020,2016,0.05,0.0,206.78999999999996,0.0
recent_20,2020,2017,0.05,0.0,119.28000000000002,0.0
recent_20,2020,2018,0.05,0.0,270.84,2917.499999999998
recent_20,2020,2019,0.05,0.0,193.38,0.0
temperature_trend,2020,2000,0.05,2.3906621392190086,163.5865874363331,0.0
temperature_trend,2020,2001,0.05,2.271129032258058,164.5554193548389,0.0
temperature_trend,2020,2002,0.05,2.1515959252971077,228.4739286926997,0.0
temperature_trend,2020,2003,0.05,2.0320628183361573,203.81259932088307,0.0
temperature_trend,2020,2004,0.05,1.9125297113752069,164.23360950764027,0.0
temperature_trend,2020,2005,0.05,1.7929966044142565,173.33472835314106,0.0
temperature_trend,2020,2006,0.05,1.673463497453306,206.52637691001718,0.0
temperature_trend,2020,2007,0.05,1.5539303904923556,81.83095415959265,0.0
temperature_trend,2020,2008,0.05,1.4343972835314052,217.6640373514433,0.0
temperature_trend,2020,2009,0.05,1.3148641765704547,227.5743565365027,0.0
temperature_trend,2020,2010,0.05,1.1953310696095043,148.36329371816646,0.0
temperature_trend,2020,2011,0.05,1.0757979626485539,186.8055280135824,0.0
temperature_trend,2020,2012,0.05,0.9562648556876034,158.3919117147709,0.0
temperature_trend,2020,2013,0.05,0.836731748726653,160.6115398981325,0.0
temperature_trend,2020,2014,0.05,0.7171986417657026,151.6589337860782,0.0
temperature_trend,2020,2015,0.05,0.5976655348047522,199.1292529711376,0.0
temperature_trend,2020,2016,0.05,0.4781324278438017,185.62467911714776,0.0
temperature_trend,2020,2017,0.05,0.3585993208828513,106.37042444821732,0.0
temperature_trend,2020,2018,0.05,0.23906621392190086,262.2336162988115,2056.861629881152
temperature_trend,2020,2019,0.05,0.11953310696095043,187.355531409168,0.0
trend_half_shift,2020,2000,0.05,1.1953310696095043,217.8469100169781,0.0
trend_half_shift,2020,2001,0.05,1.135564516129029,206.63762903225813,0.0
trend_half_shift,2020,2002,0.05,1.0757979626485539,276.09909168081504,3443.4091680815045
trend_half_shift,2020,2003,0.05,1.0160314091680787,250.68087351443137,901.5873514431377
trend_half_shift,2020,2004,0.05,0.9562648556876034,210.4342512733447,0.0
trend_half_shift,2020,2005,0.05,0.8964983022071282,209.87497028862487,0.0
trend_half_shift,2020,2006,0.05,0.836731748726653,243.56095415959265,189.59541595926623
trend_half_shift,2020,2007,0.05,0.7769651952461778,103.69486502546697,0.0
trend_half_shift,2020,2008,0.05,0.7171986417657026,249.30606112054338,764.1061120543384
trend_half_shift,2020,2009,0.05,0.6574320882852274,258.34217826825136,1667.7178268251369
trend_half_shift,2020,2010,0.05,0.5976655348047522,175.3692529711376,0.0
trend_half_shift,2020,2011,0.05,0.5378989813242769,210.04276400679126,0.0
trend_half_shift,2020,2012,0.05,0.4781324278438017,178.06467911714776,0.0
trend_half_shift,2020,2013,0.05,0.4183658743633265,176.4257699490662,0.0
trend_half_shift,2020,2014,0.05,0.3585993208828513,165.8594668930391,0.0
trend_half_shift,2020,2015,0.05,0.2988327674023761,214.04882852292025,0.0
trend_half_shift,2020,2016,0.05,0.23906621392190086,196.03202037351437,0.0
trend_half_shift,2020,2017,0.05,0.17929966044142565,112.82521222410864,0.0
trend_half_shift,2020,2018,0.05,0.11953310696095043,266.5368081494057,2487.1808149405724
trend_half_shift,2020,2019,0.05,0.059766553480475215,190.367765704584,0.0
trend_recent_20,2020,2000,0.05,2.3906621392190086,163.5865874363331,0.0
trend_recent_20,2020,2001,0.05,2.271129032258058,164.5554193548389,0.0
trend_recent_20,2020,2002,0.05,2.1515959252971077,228.4739286926997,0.0
trend_recent_20,2020,2003,0.05,2.0320628183361573,203.81259932088307,0.0
trend_recent_20,2020,2004,0.05,1.9125297113752069,164.23360950764027,0.0
trend_recent_20,2020,2005,0.05,1.7929966044142565,173.33472835314106,0.0
trend_recent_20,2020,2006,0.05,1.673463497453306,206.52637691001718,0.0
trend_recent_20,2020,2007,0.05,1.5539303904923556,81.83095415959265,0.0
trend_recent_20,2020,2008,0.05,1.4343972835314052,217.6640373514433,0.0
trend_recent_20,2020,2009,0.05,1.3148641765704547,227.5743565365027,0.0
trend_recent_20,2020,2010,0.05,1.1953310696095043,148.36329371816646,0.0
trend_recent_20,2020,2011,0.05,1.0757979626485539,186.8055280135824,0.0
trend_recent_20,2020,2012,0.05,0.9562648556876034,158.3919117147709,0.0
trend_recent_20,2020,2013,0.05,0.836731748726653,160.6115398981325,0.0
trend_recent_20,2020,2014,0.05,0.7171986417657026,151.6589337860782,0.0
trend_recent_20,2020,2015,0.05,0.5976655348047522,199.1292529711376,0.0
trend_recent_20,2020,2016,0.05,0.4781324278438017,185.62467911714776,0.0
trend_recent_20,2020,2017,0.05,0.3585993208828513,106.37042444821732,0.0
trend_recent_20,2020,2018,0.05,0.23906621392190086,262.2336162988115,2056.861629881152
trend_recent_20,2020,2019,0.05,0.11953310696095043,187.355531409168,0.0
expanding,2021,2000,0.047619047619047616,0.0,276.99,4218.000000000006
expanding,2021,2001,0.047619047619047616,0.0,257.09999999999997,2229.000000000002
expanding,2021,2002,0.047619047619047616,0.0,324.51000000000005,8970.000000000011
expanding,2021,2003,0.047619047619047616,0.0,303.57,6876.000000000005
expanding,2021,2004,0.047619047619047616,0.0,260.64,2583.000000000004
expanding,2021,2005,0.047619047619047616,0.0,248.52000000000004,1371.0000000000093
expanding,2021,2006,0.047619047619047616,0.0,285.72,5091.000000000008
expanding,2021,2007,0.047619047619047616,0.0,129.57,0.0
expanding,2021,2008,0.047619047619047616,0.0,281.58,4677.000000000004
expanding,2021,2009,0.047619047619047616,0.0,290.28000000000003,5547.000000000008
expanding,2021,2010,0.047619047619047616,0.0,203.88,0.0
expanding,2021,2011,0.047619047619047616,0.0,234.80999999999995,0.0
expanding,2021,2012,0.047619047619047616,0.0,199.29000000000002,0.0
expanding,2021,2013,0.047619047619047616,0.0,192.65999999999997,0.0
expanding,2021,2014,0.047619047619047616,0.0,181.58999999999997,0.0
expanding,2021,2015,0.047619047619047616,0.0,229.11,0.0
expanding,2021,2016,0.047619047619047616,0.0,206.78999999999996,0.0
expanding,2021,2017,0.047619047619047616,0.0,119.28000000000002,0.0
expanding,2021,2018,0.047619047619047616,0.0,270.84,3603.0000000000027
expanding,2021,2019,0.047619047619047616,0.0,193.38,0.0
expanding,2021,2020,0.047619047619047616,0.0,217.41000000000003,0.0
recent_10,2021,2011,0.1,0.0,234.80999999999995,0.0
recent_10,2021,2012,0.1,0.0,199.29000000000002,0.0
recent_10,2021,2013,0.1,0.0,192.65999999999997,0.0
recent_10,2021,2014,0.1,0.0,181.58999999999997,0.0
recent_10,2021,2015,0.1,0.0,229.11,0.0
recent_10,2021,2016,0.1,0.0,206.78999999999996,0.0
recent_10,2021,2017,0.1,0.0,119.28000000000002,0.0
recent_10,2021,2018,0.1,0.0,270.84,3603.0000000000027
recent_10,2021,2019,0.1,0.0,193.38,0.0
recent_10,2021,2020,0.1,0.0,217.41000000000003,0.0
recent_20,2021,2001,0.05,0.0,257.09999999999997,2229.000000000002
recent_20,2021,2002,0.05,0.0,324.51000000000005,8970.000000000011
recent_20,2021,2003,0.05,0.0,303.57,6876.000000000005
recent_20,2021,2004,0.05,0.0,260.64,2583.000000000004
recent_20,2021,2005,0.05,0.0,248.52000000000004,1371.0000000000093
recent_20,2021,2006,0.05,0.0,285.72,5091.000000000008
recent_20,2021,2007,0.05,0.0,129.57,0.0
recent_20,2021,2008,0.05,0.0,281.58,4677.000000000004
recent_20,2021,2009,0.05,0.0,290.28000000000003,5547.000000000008
recent_20,2021,2010,0.05,0.0,203.88,0.0
recent_20,2021,2011,0.05,0.0,234.80999999999995,0.0
recent_20,2021,2012,0.05,0.0,199.29000000000002,0.0
recent_20,2021,2013,0.05,0.0,192.65999999999997,0.0
recent_20,2021,2014,0.05,0.0,181.58999999999997,0.0
recent_20,2021,2015,0.05,0.0,229.11,0.0
recent_20,2021,2016,0.05,0.0,206.78999999999996,0.0
recent_20,2021,2017,0.05,0.0,119.28000000000002,0.0
recent_20,2021,2018,0.05,0.0,270.84,3603.0000000000027
recent_20,2021,2019,0.05,0.0,193.38,0.0
recent_20,2021,2020,0.05,0.0,217.41000000000003,0.0
temperature_trend,2021,2000,0.047619047619047616,2.1811583577712583,172.3539589442816,0.0
temperature_trend,2021,2001,0.047619047619047616,2.077293674067865,171.02655634687898,0.0
temperature_trend,2021,2002,0.047619047619047616,1.973428990364472,235.85003979891087,104.00397989109251
temperature_trend,2021,2003,0.047619047619047616,1.8695643066610788,210.54003770423134,0.0
temperature_trend,2021,2004,0.047619047619047616,1.7656996229576853,171.10525764558034,0.0
temperature_trend,2021,2005,0.047619047619047616,1.6618349392542922,178.29263929618776,0.0
temperature_trend,2021,2006,0.047619047619047616,1.557970255550899,211.5156849602012,0.0
temperature_trend,2021,2007,0.047619047619047616,1.4541055718475056,84.34653958944284,0.0
temperature_trend,2021,2008,0.047619047619047616,1.3502408881441124,221.29959363217432,0.0
temperature_trend,2021,2009,0.047619047619047616,1.2463762044407192,230.77959363217434,0.0
temperature_trend,2021,2010,0.047619047619047616,1.1425115207373258,150.55002304147473,0.0
temperature_trend,2021,2011,0.047619047619047616,1.0386468370339326,188.4104566401341,0.0
